rank,content_id,decline_score,reason_code,action_label,avg_position,engagement_rate,ctr,days_since_last_update,word_count,is_declining_label
14800,content_8b165f742450,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,2.7,0.0,0.0,20,1338.0,0
14801,content_d1d23c7c5eb2,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,14.0,0.0,0.0,20,2295.0,1
14802,content_91308398cee3,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,6,1473.0,0
14803,content_84a5010e772f,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,4657.0,0
14804,content_ece82f49bfa2,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,981.0,0
14805,content_782295e038c2,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.6,0.0,0.0,20,2301.0,1
14806,content_bc49ebed1d34,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.8,0.0,0.0,1,2769.0,1
14807,content_6b429ebfe63e,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,6,3917.0,0
14808,content_ed4f3ec14a68,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.0,0.0,0.0,8,2947.0,0
14809,content_3688dd58bc04,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.3,0.0,0.0,20,2437.0,0
14810,content_f8b027f2c75d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.3,0.0,0.0,8,4156.0,1
14811,content_2a7159313ef2,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,14.1,0.0,0.0,20,3248.0,1
14812,content_1c56b2730217,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,1.0,0.0,0.0,20,767.0,0
14813,content_ab7a3d0acf37,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.8,0.0,0.0,13,2638.0,1
14814,content_afefb412c5bb,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.0,0.0,0.0,20,1295.0,1
14815,content_0c8a15432247,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1300.0,0
14816,content_bb6ae4fea443,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,3585.0,0
14817,content_6abe54161f91,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.0,0.0,0.0,20,2255.0,0
14818,content_602eb901a4a6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,4363.0,0
14819,content_603ee0f35224,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.0,0.0,0.0,20,4916.0,0
14820,content_c6c89218b516,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.2,0.0,0.08,13,2603.0,1
14821,content_6bfdfc1d107f,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,3944.0,0
14822,content_d007ec953b32,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,13.6,0.0,0.07,22,,0
14823,content_c6999f7eb5fb,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.8,0.0,0.01,20,2589.0,1
14824,content_4b7710cb8c40,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.4,0.0,0.0,20,3236.0,1
14825,content_84f778c03303,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.8,0.0,0.0,28,3361.0,0
14826,content_6c2b2766da47,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.5,0.0,0.0,8,2628.0,1
14827,content_05331cba6ad3,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.1,0.0,0.0,20,2700.0,0
14828,content_96edab39e5fb,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.0,0.0,0.0,20,2474.0,1
14829,content_6871b9e18506,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.7,0.0,0.0,20,2621.0,0
14830,content_73138e49f25d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,2.1,0.0,0.03,20,2786.0,1
14831,content_06bb30e08d5c,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,5176.0,0
14832,content_fe96bb972057,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,13.0,0.0,0.0,8,3009.0,0
14833,content_e3de4ddde194,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.4,0.0,0.0,89,2410.0,0
14834,content_098c6f6a45b6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,14.3,0.0,0.0,20,1260.0,1
14835,content_2aae951c32a6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,13.8,0.0,0.0,20,3129.0,1
14836,content_a6280c3cc1ab,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.4,0.0,0.0,20,1523.0,1
14837,content_d9904723962e,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.5,0.0,0.0,20,3844.0,1
14838,content_7de8349cd014,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.8,1.25,0.08,22,,0
14839,content_6c25db8f4bbc,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.8,0.0,0.0,8,2824.0,1
14840,content_99cd4c43b715,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,822.0,0
14841,content_4a825108b4a1,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,2.8,0.0,0.0,8,2867.0,0
14842,content_1f550a070f07,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.6,0.0,0.0,20,2741.0,1
14843,content_805150f19e6d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,2.0,0.0,0.0,20,855.0,0
14844,content_aad7c9e0532a,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,4948.0,0
14845,content_9c1862fddbbb,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.2,0.0,0.0,20,2963.0,1
14846,content_7feee08b4e47,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.0,0.0,0.0,20,2746.0,1
14847,content_5208ac35cc63,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,12.0,0.0,0.0,22,,0
14848,content_ea35d7b74f0d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.8,0.0,0.01,8,2835.0,1
14849,content_43d7b75d3dd6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.4,0.0,0.0,20,,1
14850,content_0345ec6a66a5,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,4187.0,0
14851,content_4553a7f3d294,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.8,0.0,0.0,8,3403.0,1
14852,content_a786b53fda3f,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,1.6,0.0,0.0,20,2697.0,1
14853,content_1884353791a8,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.5,0.0,0.0,8,1373.0,0
14854,content_ec722ec06f94,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1305.0,0
14855,content_71a4271f67f9,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.2,0.0,0.07,22,,0
14856,content_6037ea304533,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.7,0.0,0.0,20,4355.0,0
14857,content_849541626b51,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.1,0.0,0.0,19,2891.0,1
14858,content_fac78e68d54d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.8,0.0,0.0,20,5561.0,1
14859,content_872119f809e5,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.0,0.0,0.04,22,,0
14860,content_87e13ad7be3b,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,1.3,0.0,0.0,8,2960.0,1
14861,content_868d7da34cbd,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.2,0.0,0.0,20,2326.0,0
14862,content_de616f6d4729,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,12.4,0.0,0.0,20,3952.0,0
14863,content_c8442eada6e7,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,2.0,0.0,0.0,20,999.0,0
14864,content_019d6a47104f,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.9,0.0,0.0,28,4428.0,0
14865,content_71b7b4dcc0ec,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,1.1,0.0,0.0,20,2727.0,1
14866,content_c960d28d43be,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.2,0.0,0.0,8,2541.0,0
14867,content_716f3fb827fe,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.1,0.0,0.0,20,3326.0,1
14868,content_431f82322746,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.4,0.0,0.0,20,1422.0,1
14869,content_98873bc7ee8f,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.8,0.0,0.0,20,2821.0,1
14870,content_989da05a3f1d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.8,0.0,0.0,1,2503.0,1
14871,content_bb78b09cc142,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.3,0.0,0.0,20,1221.0,1
14872,content_51417f404ae6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.3,0.0,0.0,8,3998.0,1
14873,content_1daf723b5476,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,5088.0,0
14874,content_bbfac80f2d45,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.5,0.0,0.0,20,1354.0,0
14875,content_04244db201d1,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,13.5,0.0,0.0,20,,0
14876,content_1c3c580cf33a,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.5,0.0,0.0,20,,1
14877,content_77f9c18220c4,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,2895.0,0
14878,content_23f79590c32c,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.8,0.0,0.05,20,4443.0,1
14879,content_14adfd402445,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.1,0.0,0.0,89,3204.0,0
14880,content_b65e3370dbaf,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,6,1424.0,0
14881,content_1a0b27cdb6a1,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.9,0.0,0.0,20,2530.0,1
14882,content_2368b6c7fbad,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.4,0.0,0.0,8,3485.0,0
14883,content_25e4de7469fd,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.9,0.0,0.02,20,2274.0,0
14884,content_823be2ef0c36,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,3884.0,0
14885,content_8ff28296677b,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.0,0.0,0.0,8,3418.0,0
14886,content_730f19d30a93,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1363.0,0
14887,content_a4e31d98e83b,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.7,0.0,0.0,20,3205.0,1
14888,content_780124207fef,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.9,0.0,0.0,22,,1
14889,content_4ad3b273bba8,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.7,0.0,0.0,22,,1
14890,content_b430766c20c5,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.5,0.0,0.0,8,2663.0,1
14891,content_925b5a08d70d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.0,0.0,0.0,20,2703.0,0
14892,content_ac264a12ff18,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.5,0.0,0.0,8,2211.0,0
14893,content_982916749e6d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.3,0.0,0.0,20,2686.0,1
14894,content_8155d7a03c6c,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.9,0.0,0.0,8,2223.0,0
14895,content_a69ce7ecd14a,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.0,0.0,0.0,8,3951.0,1
14896,content_ec49cfde89da,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.0,0.0,0.0,20,699.0,0
14897,content_8fe8a89ca29b,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,13.6,0.0,0.0,20,3746.0,1
14898,content_16a888bef8eb,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.3,0.0,0.0,28,4343.0,1
14899,content_e4819c5162b9,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.6,0.0,0.06,22,,1
14900,content_201c5c2257b9,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,1.5,0.0,0.0,20,2623.0,1
14901,content_e906960b0d12,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.5,0.0,0.0,89,3021.0,0
14902,content_cc070872915f,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,2.7,0.0,0.0,20,1051.0,1
14903,content_360f4f18e091,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,14.0,0.0,0.0,20,3238.0,0
14904,content_80f96fb0fe13,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,6,4726.0,0
14905,content_6bca373d8751,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1012.0,0
14906,content_6e2088b6b6b6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.9,0.0,0.0,20,3422.0,1
14907,content_9e22f816f158,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.2,0.0,0.07,22,,1
14908,content_57f2ab8f6bee,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.6,0.0,0.06,20,2628.0,0
14909,content_f2b648fda77d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.0,0.0,0.0,20,2607.0,1
14910,content_d11eb2b0b223,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.7,0.0,0.0,22,,1
14911,content_1e9b9d24840d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.3,0.0,0.04,22,,1
14912,content_17d10f2f3e28,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.0,0.0,0.0,8,3244.0,0
14913,content_84b6a73bb71f,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.9,0.0,0.04,20,3630.0,1
14914,content_ed4f9ab58560,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.7,0.0,0.09,13,2637.0,1
14915,content_2cc84a412bda,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,12.0,0.0,0.0,20,4224.0,0
14916,content_71c5064b9141,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.5,0.0,0.0,20,904.0,0
14917,content_8f1771536bb6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,2.5,0.0,0.0,20,,0
14918,content_a2ea3d443492,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.6,0.0,0.0,20,2600.0,1
14919,content_3dff90c311ba,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,12.5,0.0,0.0,20,4818.0,0
14920,content_b513f013566e,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.2,0.0,0.0,20,,0
14921,content_ebb156249110,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.2,0.0,0.0,8,2556.0,1
14922,content_5c8ed9b6424e,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.6,0.0,0.08,20,4077.0,1
14923,content_45422b0aff7b,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.0,0.0,0.0,8,4561.0,1
14924,content_870ef0f4febc,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.8,0.0,0.0,1,3164.0,1
14925,content_a7f0ae4ed333,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,4079.0,0
14926,content_9993dfefa418,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.5,0.0,0.0,28,2664.0,1
14927,content_63acb47920b4,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.6,0.0,0.07,20,3328.0,0
14928,content_22a3f0ac2b84,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.0,0.0,0.0,22,,0
14929,content_8047b55b63bd,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.8,0.0,0.0,8,2608.0,1
14930,content_04ff4a56bacf,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.3,0.0,0.0,20,2583.0,1
14931,content_478d3475face,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.0,0.0,0.0,8,4168.0,0
14932,content_2a8d287fb17a,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.0,0.0,0.0,20,824.0,0
14933,content_33b66ae561a7,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.8,0.0,0.05,7,2728.0,1
14934,content_c2c9fe5fa924,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.1,0.0,0.0,20,880.0,1
14935,content_dc7d20a6223c,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.1,0.0,0.0,8,3072.0,0
14936,content_bc5cdb69aee6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.5,0.0,0.0,20,3340.0,1
14937,content_cb96bfa00a98,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,6,4014.0,0
14938,content_c4c8842a0986,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.0,0.0,0.0,8,2805.0,0
14939,content_965ed7552e48,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,12.2,0.0,0.0,22,,0
14940,content_83bc621f73e2,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.7,0.0,0.0,20,1625.0,1
14941,content_2f81a633e150,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.5,0.0,0.0,22,,0
14942,content_641ab98da57d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.9,0.0,0.0,8,3793.0,0
14943,content_f4da185ae94f,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,6,3945.0,0
14944,content_941418657a71,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.6,0.0,0.0,20,,1
14945,content_ee2c96e48803,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.9,0.0,0.0,8,2750.0,1
14946,content_934f6353e088,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.0,0.0,0.0,22,,0
14947,content_8a2838270ef1,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.4,0.0,0.0,20,4144.0,1
14948,content_897e2f86b975,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.3,0.0,0.0,22,,1
14949,content_5742fb46c0ac,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,3.6,0.0,0.06,22,,1
14950,content_04e4758a92b5,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.3,0.0,0.0,19,2510.0,1
14951,content_4bd2cacc3d6e,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.1,0.0,0.0,20,2224.0,1
14952,content_6a21f0fe9d71,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,879.0,0
14953,content_3c8f26c414f6,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.0,0.0,0.0,20,1775.0,0
14954,content_8cffa6e45ec3,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.0,0.0,0.0,20,,0
14955,content_4999ec091bab,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,761.0,0
14956,content_1166ee8dc0d0,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,14.2,0.0,0.0,20,2895.0,0
14957,content_97f8471b8879,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.9,0.0,0.0,20,2648.0,1
14958,content_90cde675c45e,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.4,0.0,0.0,8,3421.0,0
14959,content_3b1b819d95d2,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,6,1327.0,0
14960,content_23397aad1234,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1446.0,0
14961,content_6b09c696507d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.8,0.0,0.04,8,2876.0,1
14962,content_532b9dd0b113,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1774.0,0
14963,content_ad8987041ecb,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.8,0.0,0.0,8,2413.0,0
14964,content_141704f4d910,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,1.0,0.0,0.0,20,1543.0,0
14965,content_6cff33402941,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,2887.0,0
14966,content_69a9ada0755a,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.5,0.0,0.06,20,1621.0,1
14967,content_691027101727,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,2.0,0.0,0.0,20,823.0,0
14968,content_0a95ca5e3efa,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,12.5,0.0,0.0,13,2804.0,1
14969,content_934b44fce2c4,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.1,0.0,0.0,22,,0
14970,content_10d02852dfe5,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.3,0.0,0.0,22,,1
14971,content_bb596efa9aac,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.3,0.0,0.0,22,,1
14972,content_1a2699d24ca3,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1120.0,0
14973,content_e0e81db6ce5d,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,7.9,0.0,0.0,28,5162.0,0
14974,content_e4d0022927a1,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,756.0,0
14975,content_cf7a5a06c1ff,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.5,0.0,0.0,8,2878.0,1
14976,content_e6c73e4d4b59,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1212.0,0
14977,content_063b45493d44,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.5,0.0,0.0,20,3063.0,0
14978,content_4b125df758ad,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,5.1,0.0,0.0,20,1473.0,1
14979,content_1bc28a2fb472,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,10.1,0.0,0.0,20,3741.0,0
14980,content_157c77771aba,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,6372.0,0
14981,content_8107a77b97f7,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.4,0.0,0.03,7,2642.0,1
14982,content_1d637966d2d2,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.1,0.0,0.06,20,2762.0,0
14983,content_b6f1aab067b3,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.3,0.0,0.08,20,,0
14984,content_f54906da38ee,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,6,3686.0,0
14985,content_4166e0d28bc4,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,8,4348.0,0
14986,content_1ee9f9dc18d0,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,0.0,0.0,0.0,20,1328.0,0
14987,content_c6f662477a37,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,9.9,0.0,0.0,20,1470.0,1
14988,content_b3761099dea5,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,4.4,0.0,0.09,20,3115.0,1
14989,content_5da773cd04b2,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,8.6,0.0,0.0,20,3489.0,1
14990,content_a32a03ed1465,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,6.8,0.0,0.0,20,3658.0,1
14991,content_446f8c66d9f5,0.44999999999999996,"LOW_ENGAGEMENT,LOW_CTR",MONITOR,11.4,0.0,0.0,20,4034.0,0
